word,gloss,pos,example,source
hnipian,"hnipian droop, bend down intr. ; be dejected, sad; doze, be drowsy.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hnītan,"hnītan 6 tr. butt, gore; intr. come into collision, clash together.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hnitol,hnitol given to butting or goring.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hnitu,"hnitu f. nit, louse’s egg.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hnocc,hnoc c ( m. ) hook (?).,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hnoll,hnoll ( m. ) crown of head.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hnossian,hnossian beat.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hnot,"hnot bald-headed; close-cut, pollard (willow).",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hnutu,"hnutu ( hnut|u ) f., pl. hnyte .",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hnutbēam,~bēam m. nut-tree.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hnutcyrnel,~cyrnel n. kernel of nut.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hnydele,hnydele = hydele .,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hnygela,"hnygela ( hnygel|a ), ~e mf. shred, clipping.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
gehnyscan,ge hnyscan once crush M. Cp. hnęsce .,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
gehnyst,ge hnyst † once contrite lK .,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hnyte,"hnyte , see hnutu .",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hō,hō = hōh .,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōn,"hōn I b prt. hēng tr. hang, hang on gallows, crucify — ptc. gehangen hung (with), adorned wi .",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōc,hōc m. hook.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōcede,~ede curved.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōciht,~iht hooked.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōcīsern,~īsern n. sickle.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hocc,hocc m. mallow.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hocclēaf,~lēaf n. mallow.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōcor,hōcor n. derision.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōcorwyrde,~wyrde derisive.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōd,hōd m. hood.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hof,"hof n. enclosure, dwelling, house ; temple.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hofrede,~rede confined to the house.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hofweard,~weard m. ædile (!).,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōf,hōf m. hoof.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōfrec,~rec n. hoof-track.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
gehōfod,ge hōfod hoofed.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hofding,"hofding m. chief, ringleader vL. [ Scand. ].",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōfe,hōfe f. hove (a plant).,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hofer,"hofer m. hump ; goitre, swelling.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hoferede,"~ede , ge ~od , ~iend hump-backed.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hog,"hog- , hoh- , lN. hoga- , hogo- .",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hogfæst,"~fæst prudent, wise.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hogfull,"~full solicitous, anxious, sad; attended with anxiety.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hogfulnes,~fulnes f. anxiety.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hoglīce,~līce av. prudently lN .,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hogscipe,~scipe m. prudence.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hogian,"hogian w. ymbe , be , or g. think about, consider, be intent on; intend, wish wg .",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hoga,"hoga thoughtful, careful lN .",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hogu,"hogu f. solicitude, care.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōh,"hōh , hō , pl. hō(a)s m. heel — on ~ behind; projecting ridge of land, promontory.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōhfōt,~fōt m. heel.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōhhwięrfing,~hwięrfing f. circle (?) Gl.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōhscanca,~scanca m. shank.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōhseono,~seono f. heel-sinew.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōhspor,~spor n. heel.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hol,"hol I. n. hole, cave, den. II. hollow — of his ~re hand hollow of hand.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hollēac,hollēac ( hol-lēac ) n. a plant Gl.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōl,"hōl n. calumny, slander.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōlinga,"~inga , ~unga av. in vain, without cause.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōltihte,"~tihte f. calumny, slander.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holian,holian hollow out.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
geholian,ge holian obtain.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōlian,hōlian slander [ hōl ].,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
gehola,ge hola † m. protector [ helan ].,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holc,"holc n. hollow, cavity.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hold,hold m. freeholder [ Scand. ].,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hold,"hold n. carcase, dead body.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hold,"hold wd. gracious, friendly, kind ; faithful, loyal; acceptable, pleasant.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holdāþ,~āþ m. oath of allegiance vL .,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holde,"~e av. graciously, loyally.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holdlīce,"~līce av. graciously, kindly; faithfully; attentively.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holdrǣden,"~rǣden , ~rǣdenn f. loyalty, discharge of duty.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holdscipe,~scipe m. loyalty vL .,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holdian,"holdian cut up, cut to pieces.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holen,"holen , holegn ( n. ) holly.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holenlēaf,~lēaf n. holly-leaf.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holenrind,~rind f. holly-bark.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holenstybb,~stybb m. holly-stump.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holh,"holh n. hollow, hole. Cp. hol , holc .",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holm,"holm m. ocean, sea, water † ; land rising from water, island in river.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holmærn,~ærn † n. ship.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holmclif,~clif † n. cliff.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holmig,~ig † of the sea.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holmmægen,~mægen † n. ocean.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holmþracu,~þracu † f. tossing sea.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holmweall,~weall † m. rampart of water.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holmweard,~weard † m. coastguard.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holmweg,~weg † m. way over the sea.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holmwięlm,~więlm † m. surge of the sea.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holopanne,holopanne ( holo-panne ) f. pan Gl.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holrian,holrian = heolorian .,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holt,"holt nm. copse, wood; timber, wood.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holthana,~hana m. woodcock.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
holtwudu,"holtwudu ( holt-wudu ) † m. copse, wood ; timber, wood.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōn,hōn once pl. tendrils of vine (?).,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hona,hona = heonu .,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōnede,"hōnede , ō having heels Gl. [ hōh ].",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hoppāda,"hoppāda ( hop-pāda ) m. upper garment, cope G1.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hopscīete,"hopscīete ( hop-scīete )*, -yte f. sheet.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōp,hōp-,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōpgehnāst,~ ge hnāst † n. dashing of waves.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōpig,"~ig †, ō † rough, running high (sea).",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hopian,hopian hope ; put trust in w. tō .,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
gehopp,ge hopp once ( n. ) small bag Gl.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hoppian,hoppian ( hopp|ian ) leap ; dance.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hoppestre,~estre f. dancer.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hoppe,hoppe f. ornament; small bell (?).,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hoppetan,"hoppetan , hoppettan leap; throb ( of wound).",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hopu,hopu ( f. ) privet Gl.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōr,"hōr n. adultery, fornication.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōrcwene,~cwene f. prostitute.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōring,"~ing m. adulterer, fornicator.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
horian,horian once cry out.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
gehorian,ge horian spit lN. [ horh ].,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
horas,horas pl. of horh .,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōre,hōre f. prostitute.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hord,"hord nm. treasure, hoard, what is deposited.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hordburg,~burg † f. treasure-city.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hordcleofa,"~cleofa , -y- m. treasury, storeroom, chamber.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hordcofa,"~cofa † m. chamber; †mind, thoughts.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hordern,"~ern , æ n. treasury, storehouse, storeroom.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hordfæt,~fæt n. coffer.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hordgeat,~geat n. treasury-door.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hordloca,~loca m. coffer ; †mind.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hordmægen,~mægen † n. riches.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hordmāþm,~māþm † m. treasure.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hordgestrēon,"~ ge strēon † n. stored-up possessions, hoard.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hordweard,"~weard † m. guardian of treasure (dragon); king ; heir, first-born.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hordwela,~wela † m. hoarded wealth.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hordweorþung,~weorþung † f. honouring with gifts.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hordwynn,~wynn † f. treasure.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hordian,"hordian hoard up, store.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hordere,"hordere ( horder|e ) m. treasurer, steward.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
horderwice,~wic e f. stewardship vL .,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
horeht,horeht = horwiht .,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
horh,"horh ( hor|h ), -u mn. , g . ~(w)es , pl. ~as phlegm, mucus; filth.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
horpytt,~pytt m. mud-pit.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
horusēaþ,~usēaþ m. sink.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
horwięll,~więll m. muddy stream.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
horig,horig = horwig .,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
horn,"horn m. horn, drinking-horn, cupping-horn; trumpet, horn; pinnacle, gable.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hornbæ_re,~bæ̂re horned.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hornblāwere,~blāwere m. trumpeter.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hornboga,~boga † m. bow.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hornbora,~bora m. trumpeter.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hornfisc,"~fisc m. garfish, kind of pike.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hornfōtede,~fōted e horn-footed.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
horngēap,~gēap † with high or broad gables.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hornpīc,~pīc m. pinnacle.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hornręced,~ręced † n. gabled house.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hornsæl,~sæl † n. gable hall.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hornsceaþ,~sceaþ- pinnacle lN .,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hornscip,~scip † n. beaked ship.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hornsęle,~sęle † m. gabled hall.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
horngestrēon,~ ge strēon † n. for hord- (?).,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
gehornian,ge hornian insult (?) lN .,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hōrnungsunu,hōrnungsunu ( hōrnung-sunu ) m. bastard Gl.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
hors,hors n. horse.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
horsbæ_r,~bæ̂r f. horse-bier.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
horscamb,~camb m. curry-comb.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
horscniht,"~cniht m. groom, equerry.",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
horscræt,~cræt n. chariot.,,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
horselene,"~elene , ~helene f. elecampane (a plant).",,,"Sweet, A Student's Dictionary of Anglo-Saxon (1896) -- HTML ed. mikepope.com, CC BY-NC-SA 4.0"
